filename,dateobs,exptime,blkuid,moluid,objects
/archive/engineering/lsc/nres01/20180429/raw/lscnrs01-fl09-20180429-0029-e00.fits.fz,2018-04-30T09:27:13.264,120.0,252923831,541791935,HR7913&thar&none
/archive/engineering/lsc/nres01/20180429/raw/lscnrs01-fl09-20180429-0030-e00.fits.fz,2018-04-30T09:43:19.618,300.0,252936644,541813826,HR7950&thar&none
/archive/engineering/lsc/nres01/20180429/raw/lscnrs01-fl09-20180429-0031-e00.fits.fz,2018-04-30T09:50:46.430,300.0,252936644,541813826,HR7950&thar&none
/archive/engineering/lsc/nres01/20180430/raw/lscnrs01-fl09-20180430-0024-e00.fits.fz,2018-04-30T23:10:44.386,360.0,253306649,542486531,procyon&thar&none
/archive/engineering/lsc/nres01/20180430/raw/lscnrs01-fl09-20180430-0026-e00.fits.fz,2018-04-30T23:42:20.840,360.0,253330736,542528147,procyon&thar&none
/archive/engineering/lsc/nres01/20180430/raw/lscnrs01-fl09-20180430-0028-e00.fits.fz,2018-05-01T08:54:13.035,1200.0,253618703,543027140,OGLE-2018-0022&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0033-e00.fits.fz,2018-05-03T04:11:21.300,1800.0,254717759,545014592,HD 139751A&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0032-e00.fits.fz,2018-05-03T03:38:53.918,1800.0,254717759,545014592,HD 139751A&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0034-e00.fits.fz,2018-05-03T04:57:18.058,1800.0,254803697,545174507,WASP-38&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0035-e00.fits.fz,2018-05-03T05:29:44.347,1800.0,254803697,545174507,WASP-38&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0036-e00.fits.fz,2018-05-03T06:02:10.192,1800.0,254803697,545174507,WASP-38&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0037-e00.fits.fz,2018-05-03T06:34:36.021,1800.0,254803697,545174507,WASP-38&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0042-e00.fits.fz,2018-05-03T09:46:12.579,30.0,254862326,545279126,* del Scl&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0041-e00.fits.fz,2018-05-03T08:57:23.683,1800.0,254849978,545256779,WASP-7&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0043-e00.fits.fz,2018-05-03T09:49:09.379,30.0,254862326,545279126,* del Scl&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0044-e00.fits.fz,2018-05-03T09:52:06.441,30.0,254862326,545279126,* del Scl&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0045-e00.fits.fz,2018-05-03T09:55:03.659,30.0,254862326,545279126,* del Scl&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0046-e00.fits.fz,2018-05-03T09:57:59.639,30.0,254862326,545279126,* del Scl&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0024-e00.fits.fz,2018-05-02T23:06:40.611,1800.0,254615822,544827821,HD 59169A&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0025-e00.fits.fz,2018-05-02T23:39:06.726,1800.0,254615822,544827821,HD 59169A&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0026-e00.fits.fz,2018-05-03T00:11:33.683,1800.0,254615822,544827821,HD 59169A&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0027-e00.fits.fz,2018-05-03T00:44:00.018,1800.0,254615822,544827821,HD 59169A&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0028-e00.fits.fz,2018-05-03T01:16:26.261,1800.0,254615822,544827821,HD 59169A&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0029-e00.fits.fz,2018-05-03T02:01:34.758,1800.0,254717759,545014592,HD 139751A&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0030-e00.fits.fz,2018-05-03T02:34:01.674,1800.0,254717759,545014592,HD 139751A&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0031-e00.fits.fz,2018-05-03T03:06:27.318,1800.0,254717759,545014592,HD 139751A&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0038-e00.fits.fz,2018-05-03T07:20:03.143,1800.0,254849978,545256779,WASP-7&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0039-e00.fits.fz,2018-05-03T07:52:29.986,1800.0,254849978,545256779,WASP-7&thar&none
/archive/engineering/lsc/nres01/20180502/raw/lscnrs01-fl09-20180502-0040-e00.fits.fz,2018-05-03T08:24:56.086,1800.0,254849978,545256779,WASP-7&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0035-e00.fits.fz,2018-05-04T01:35:07.513,480.0,255251459,546027368,V* PX Vir&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0033-e00.fits.fz,2018-05-04T01:11:47.218,60.0,255240284,546007670,Jupiter&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0036-e00.fits.fz,2018-05-04T01:45:34.229,480.0,255251459,546027368,V* PX Vir&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0037-e00.fits.fz,2018-05-04T01:56:01.018,480.0,255251459,546027368,V* PX Vir&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0038-e00.fits.fz,2018-05-04T02:06:31.769,480.0,255251459,546027368,V* PX Vir&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0039-e00.fits.fz,2018-05-04T02:16:57.540,480.0,255251459,546027368,V* PX Vir&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0044-e00.fits.fz,2018-05-04T04:05:07.912,1800.0,255320891,546149411,WASP-38&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0043-e00.fits.fz,2018-05-04T03:32:39.739,1800.0,255320891,546149411,WASP-38&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0045-e00.fits.fz,2018-05-04T04:37:33.891,1800.0,255320891,546149411,WASP-38&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0046-e00.fits.fz,2018-05-04T05:10:00.756,1800.0,255320891,546149411,WASP-38&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0047-e00.fits.fz,2018-05-04T05:57:37.400,1200.0,255391952,546273542,HR 5183&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0048-e00.fits.fz,2018-05-04T06:31:40.452,120.0,255408959,546302561,HR  7214&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0049-e00.fits.fz,2018-05-04T06:36:07.185,120.0,255408959,546302561,HR  7214&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0050-e00.fits.fz,2018-05-04T06:40:32.817,120.0,255408959,546302561,HR  7214&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0051-e00.fits.fz,2018-05-04T06:44:58.902,120.0,255408959,546302561,HR  7214&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0052-e00.fits.fz,2018-05-04T06:49:25.984,120.0,255408959,546302561,HR  7214&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0053-e00.fits.fz,2018-05-04T07:08:44.823,1800.0,255427832,546334703,WASP-7&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0054-e00.fits.fz,2018-05-04T07:41:11.924,1800.0,255427832,546334703,WASP-7&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0055-e00.fits.fz,2018-05-04T08:13:38.107,1800.0,255427832,546334703,WASP-7&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0056-e00.fits.fz,2018-05-04T08:46:04.107,1800.0,255427832,546334703,WASP-7&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0057-e00.fits.fz,2018-05-04T09:32:32.437,120.0,255487826,546438557,HR7913&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0058-e00.fits.fz,2018-05-04T09:36:58.258,120.0,255487826,546438557,HR7913&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0059-e00.fits.fz,2018-05-04T09:57:13.518,30.0,255499829,546459347,* del Scl&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0060-e00.fits.fz,2018-05-04T10:00:10.329,30.0,255499829,546459347,* del Scl&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0024-e00.fits.fz,2018-05-03T23:06:16.953,600.0,255158222,545862383,HD49933&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0061-e00.fits.fz,2018-05-04T10:03:07.040,30.0,255499829,546459347,* del Scl&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0025-e00.fits.fz,2018-05-03T23:18:44.666,600.0,255158222,545862383,HD49933&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0062-e00.fits.fz,2018-05-04T10:06:04.447,30.0,255499829,546459347,* del Scl&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0026-e00.fits.fz,2018-05-04T00:21:54.950,30.0,255209057,545952716,HD107383&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0063-e00.fits.fz,2018-05-04T10:09:00.537,30.0,255499829,546459347,* del Scl&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0027-e00.fits.fz,2018-05-04T00:24:52.145,30.0,255209057,545952716,HD107383&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0028-e00.fits.fz,2018-05-04T00:27:49.389,30.0,255209057,545952716,HD107383&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0029-e00.fits.fz,2018-05-04T00:42:36.858,60.0,255216872,545966468,Jupiter&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0030-e00.fits.fz,2018-05-04T00:46:02.715,60.0,255216872,545966468,Jupiter&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0032-e00.fits.fz,2018-05-04T01:08:20.254,60.0,255240284,546007670,Jupiter&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0040-e00.fits.fz,2018-05-04T02:59:19.739,30.0,255302468,546117656,HD131156&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0041-e00.fits.fz,2018-05-04T03:02:16.329,30.0,255302468,546117656,HD131156&thar&none
/archive/engineering/lsc/nres01/20180503/raw/lscnrs01-fl09-20180503-0042-e00.fits.fz,2018-05-04T03:05:13.312,30.0,255302468,546117656,HD131156&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0035-e00.fits.fz,2018-05-05T02:02:01.093,480.0,255867182,547126832,V* PX Vir&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0034-e00.fits.fz,2018-05-05T01:51:34.040,480.0,255867182,547126832,V* PX Vir&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0036-e00.fits.fz,2018-05-05T02:12:26.877,480.0,255867182,547126832,V* PX Vir&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0037-e00.fits.fz,2018-05-05T02:22:53.631,480.0,255867182,547126832,V* PX Vir&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0038-e00.fits.fz,2018-05-05T02:33:20.329,480.0,255867182,547126832,V* PX Vir&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0040-e00.fits.fz,2018-05-05T03:28:05.691,1200.0,255924674,547227365,HR 5183&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0045-e00.fits.fz,2018-05-05T05:52:49.600,120.0,255999803,547359725,HR  7214&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0044-e00.fits.fz,2018-05-05T05:48:20.898,120.0,255999803,547359725,HR  7214&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0046-e00.fits.fz,2018-05-05T05:57:15.564,120.0,255999803,547359725,HR  7214&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0047-e00.fits.fz,2018-05-05T06:01:42.418,120.0,255999803,547359725,HR  7214&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0048-e00.fits.fz,2018-05-05T06:25:54.760,1200.0,256013753,547384550,OGLE-2018-0022&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0049-e00.fits.fz,2018-05-05T06:59:17.146,1800.0,256028702,547410674,WASP-7&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0050-e00.fits.fz,2018-05-05T07:31:45.367,1800.0,256028702,547410674,WASP-7&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0051-e00.fits.fz,2018-05-05T08:04:11.536,1800.0,256028702,547410674,WASP-7&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0052-e00.fits.fz,2018-05-05T08:36:38.746,1800.0,256028702,547410674,WASP-7&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0053-e00.fits.fz,2018-05-05T09:22:30.179,1085.819,256105322,547545554,OGLE-2018-0022_engr&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0054-e00.fits.fz,2018-05-05T09:48:29.756,30.0,256113167,547559429,* del Scl&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0055-e00.fits.fz,2018-05-05T09:51:26.519,30.0,256113167,547559429,* del Scl&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0056-e00.fits.fz,2018-05-05T09:54:22.503,30.0,256113167,547559429,* del Scl&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0057-e00.fits.fz,2018-05-05T09:57:20.051,30.0,256113167,547559429,* del Scl&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0058-e00.fits.fz,2018-05-05T10:00:16.013,30.0,256113167,547559429,* del Scl&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0024-e00.fits.fz,2018-05-04T23:05:40.972,600.0,255767738,546951425,HD49933&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0025-e00.fits.fz,2018-05-04T23:18:08.162,600.0,255767738,546951425,HD49933&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0026-e00.fits.fz,2018-05-05T00:38:57.746,30.0,255818990,547042595,HD107383&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0027-e00.fits.fz,2018-05-05T00:41:58.529,30.0,255818990,547042595,HD107383&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0028-e00.fits.fz,2018-05-05T00:44:55.919,30.0,255818990,547042595,HD107383&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0029-e00.fits.fz,2018-05-05T01:01:13.877,60.0,255835049,547070579,Jupiter&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0030-e00.fits.fz,2018-05-05T01:04:39.747,60.0,255835049,547070579,Jupiter&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0032-e00.fits.fz,2018-05-05T01:23:48.416,60.0,255851183,547098851,Jupiter&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0041-e00.fits.fz,2018-05-05T04:15:45.357,600.0,255955433,547281491,HR5501&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0042-e00.fits.fz,2018-05-05T04:28:11.299,600.0,255955433,547281491,HR5501&thar&none
/archive/engineering/lsc/nres01/20180504/raw/lscnrs01-fl09-20180504-0043-e00.fits.fz,2018-05-05T05:43:55.027,120.0,255999803,547359725,HR  7214&thar&none
/archive/engineering/lsc/nres01/20180505/raw/lscnrs01-fl09-20180505-0024-e00.fits.fz,2018-05-05T23:22:08.979,600.0,256477001,548226653,HD49933&thar&none
/archive/engineering/lsc/nres01/20180505/raw/lscnrs01-fl09-20180505-0025-e00.fits.fz,2018-05-05T23:34:36.297,600.0,256477001,548226653,HD49933&thar&none
/archive/engineering/lsc/nres01/20180505/raw/lscnrs01-fl09-20180505-0026-e00.fits.fz,2018-05-06T04:13:46.214,600.0,256619462,548475353,HR5501&thar&none
/archive/engineering/lsc/nres01/20180505/raw/lscnrs01-fl09-20180505-0027-e00.fits.fz,2018-05-06T04:26:13.852,600.0,256619462,548475353,HR5501&thar&none
/archive/engineering/lsc/nres01/20180505/raw/lscnrs01-fl09-20180505-0028-e00.fits.fz,2018-05-06T09:15:26.826,300.0,256756412,548714216,HD 206860&thar&none
/archive/engineering/lsc/nres01/20180505/raw/lscnrs01-fl09-20180505-0029-e00.fits.fz,2018-05-06T09:22:52.791,300.0,256756412,548714216,HD 206860&thar&none
/archive/engineering/lsc/nres01/20180505/raw/lscnrs01-fl09-20180505-0030-e00.fits.fz,2018-05-06T09:44:38.250,600.0,256773776,548744492,HR9087&thar&none
/archive/engineering/lsc/nres01/20180505/raw/lscnrs01-fl09-20180505-0031-e00.fits.fz,2018-05-06T09:57:04.312,600.0,256773776,548744492,HR9087&thar&none
/archive/engineering/lsc/nres01/20180506/raw/lscnrs01-fl09-20180506-0024-e00.fits.fz,2018-05-07T04:12:39.981,600.0,257284472,549655451,HR5501&thar&none
/archive/engineering/lsc/nres01/20180506/raw/lscnrs01-fl09-20180506-0025-e00.fits.fz,2018-05-07T04:25:06.619,600.0,257284472,549655451,HR5501&thar&none
/archive/engineering/lsc/nres01/20180506/raw/lscnrs01-fl09-20180506-0026-e00.fits.fz,2018-05-07T04:52:19.261,1200.0,257309372,549698291,KEBC09C05946&thar&none
/archive/engineering/lsc/nres01/20180506/raw/lscnrs01-fl09-20180506-0027-e00.fits.fz,2018-05-07T05:14:45.244,1200.0,257309372,549698291,KEBC09C05946&thar&none
/archive/engineering/lsc/nres01/20180506/raw/lscnrs01-fl09-20180506-0028-e00.fits.fz,2018-05-07T05:37:11.033,1200.0,257309372,549698291,KEBC09C05946&thar&none
/archive/engineering/lsc/nres01/20180506/raw/lscnrs01-fl09-20180506-0029-e00.fits.fz,2018-05-07T09:38:14.750,120.0,257443412,549930671,HR98&thar&none
/archive/engineering/lsc/nres01/20180506/raw/lscnrs01-fl09-20180506-0030-e00.fits.fz,2018-05-07T09:42:40.553,120.0,257443412,549930671,HR98&thar&none
/archive/engineering/lsc/nres01/20180507/raw/lscnrs01-fl09-20180507-0034-e00.fits.fz,2018-05-08T01:52:42.488,90.0,257828279,550627370,HD 136202&thar&none
/archive/engineering/lsc/nres01/20180507/raw/lscnrs01-fl09-20180507-0033-e00.fits.fz,2018-05-08T01:48:45.886,90.0,257828279,550627370,HD 136202&thar&none
/archive/engineering/lsc/nres01/20180507/raw/lscnrs01-fl09-20180507-0035-e00.fits.fz,2018-05-08T02:10:25.876,540.0,257845166,550657424,HD 126053&thar&none
